PassengerID,age,Gender,passenger_class,passenger_type,type_of_travel,FlightID,FoodID,SatisfactionID
12602,31,Male,Business,Loyal Customer,Business travel,380,21,5
12603,53,Female,Business,Loyal Customer,Business travel,380,21,5
12604,46,Female,Business,Loyal Customer,Business travel,380,21,5
12605,23,Male,Eco,disloyal Customer,Business travel,380,21,5
12606,25,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12607,60,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12608,48,Female,Business,Loyal Customer,Business travel,380,21,5
12609,53,Female,Business,Loyal Customer,Business travel,380,21,5
12610,51,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12611,47,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12612,43,Female,Eco,Loyal Customer,Business travel,380,21,5
12613,50,Male,Eco,Loyal Customer,Business travel,380,21,5
12614,44,Female,Business,Loyal Customer,Business travel,380,21,5
12615,14,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12616,66,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12617,51,Female,Business,Loyal Customer,Business travel,380,21,5
12618,57,Female,Business,Loyal Customer,Business travel,380,21,5
12619,33,Male,Business,Loyal Customer,Business travel,380,21,5
12620,56,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12621,12,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12622,35,Female,Eco,Loyal Customer,Business travel,380,21,5
12623,18,Male,Eco,disloyal Customer,Business travel,380,21,5
12624,32,Male,Business,Loyal Customer,Business travel,380,21,5
12625,25,Male,Eco,Loyal Customer,Business travel,380,21,5
12626,45,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12627,60,Male,Business,Loyal Customer,Business travel,380,21,5
12628,44,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12629,54,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12630,27,Male,Business,disloyal Customer,Business travel,380,21,5
12631,59,Male,Business,Loyal Customer,Business travel,380,21,5
12632,60,Male,Business,Loyal Customer,Business travel,380,21,5
12633,26,Male,Business,disloyal Customer,Business travel,380,21,5
12634,18,Male,Eco,disloyal Customer,Business travel,380,21,5
12635,14,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12636,22,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12637,45,Female,Business,Loyal Customer,Business travel,380,21,5
12638,39,Male,Eco,disloyal Customer,Business travel,380,21,5
12639,33,Female,Business,Loyal Customer,Business travel,380,21,5
12640,16,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12641,46,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12642,55,Female,Business,Loyal Customer,Business travel,380,21,5
12643,50,Female,Eco,Loyal Customer,Business travel,380,21,5
12644,66,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12645,56,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12646,25,Male,Business,Loyal Customer,Business travel,380,21,5
12647,54,Male,Eco,Loyal Customer,Business travel,380,21,5
12648,51,Female,Business,Loyal Customer,Personal Travel,380,21,5
12649,47,Male,Business,Loyal Customer,Business travel,380,21,5
12650,26,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12651,44,Male,Business,Loyal Customer,Business travel,380,21,5
12652,69,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12653,41,Male,Eco,Loyal Customer,Business travel,380,21,5
12654,18,Male,Business,Loyal Customer,Business travel,380,21,5
12655,25,Male,Eco,disloyal Customer,Business travel,380,21,5
12656,41,Male,Business,Loyal Customer,Business travel,380,21,5
12657,17,Female,Eco,disloyal Customer,Business travel,380,21,5
12658,44,Male,Business,Loyal Customer,Business travel,380,21,5
12659,37,Female,Business,Loyal Customer,Business travel,380,21,5
12660,47,Female,Business,Loyal Customer,Business travel,380,21,5
12661,41,Male,Business,Loyal Customer,Business travel,380,21,5
12662,37,Female,Business,Loyal Customer,Business travel,380,21,5
12663,33,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12664,33,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12665,25,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12666,40,Female,Business,Loyal Customer,Business travel,380,21,5
12667,59,Female,Business,Loyal Customer,Personal Travel,380,21,5
12668,24,Male,Eco,disloyal Customer,Business travel,380,21,5
12669,53,Male,Business,Loyal Customer,Business travel,380,21,5
12670,31,Female,Business,Loyal Customer,Business travel,380,21,5
12671,28,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12672,17,Male,Eco,disloyal Customer,Business travel,380,21,5
12673,43,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12674,13,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12675,56,Male,Business,Loyal Customer,Business travel,380,21,5
12676,39,Female,Business,disloyal Customer,Business travel,380,21,5
12677,46,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12678,54,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12679,45,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12680,43,Female,Business,Loyal Customer,Business travel,380,21,5
12681,36,Female,Business,Loyal Customer,Business travel,380,21,5
12682,63,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12683,40,Male,Eco,disloyal Customer,Business travel,380,21,5
12684,33,Female,Eco,Loyal Customer,Business travel,380,21,5
12685,50,Female,Business,Loyal Customer,Business travel,380,21,5
12686,41,Male,Business,Loyal Customer,Business travel,380,21,5
12687,48,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12688,56,Male,Business,Loyal Customer,Business travel,380,21,5
12689,45,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12690,33,Female,Eco,Loyal Customer,Business travel,380,21,5
12691,12,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12692,15,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12693,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12694,34,Male,Business,Loyal Customer,Business travel,380,21,5
12695,24,Female,Business,Loyal Customer,Business travel,380,21,5
12696,47,Male,Business,Loyal Customer,Business travel,380,21,5
12697,27,Male,Business,Loyal Customer,Business travel,380,21,5
12698,29,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12699,16,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12700,25,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12701,23,Male,Business,Loyal Customer,Business travel,380,21,5
12702,31,Male,Business,Loyal Customer,Business travel,380,21,5
12703,50,Female,Eco,Loyal Customer,Business travel,380,21,5
12704,25,Male,Business,Loyal Customer,Business travel,380,21,5
12705,57,Male,Business,Loyal Customer,Business travel,380,21,5
12706,70,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12707,41,Female,Business,Loyal Customer,Business travel,380,21,5
12708,23,Male,Eco,Loyal Customer,Business travel,380,21,5
12709,9,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12710,44,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12711,27,Male,Business,Loyal Customer,Business travel,380,21,5
12712,53,Male,Business,Loyal Customer,Business travel,380,21,5
12713,61,Male,Business,Loyal Customer,Personal Travel,380,21,5
12714,55,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12715,44,Male,Business,disloyal Customer,Business travel,380,21,5
12716,35,Female,Business,Loyal Customer,Business travel,380,21,5
12717,49,Female,Eco,Loyal Customer,Business travel,380,21,5
12718,46,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12719,15,Male,Business,Loyal Customer,Business travel,380,21,5
12720,42,Female,Business,disloyal Customer,Business travel,380,21,5
12721,54,Male,Business,Loyal Customer,Business travel,380,21,5
12722,53,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12723,25,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12724,58,Female,Business,Loyal Customer,Personal Travel,380,21,5
12725,39,Female,Business,Loyal Customer,Business travel,380,21,5
12726,21,Female,Business,disloyal Customer,Business travel,380,21,5
12727,59,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12728,20,Male,Business,Loyal Customer,Business travel,380,21,5
12729,23,Female,Business,Loyal Customer,Business travel,380,21,5
12730,50,Male,Business,Loyal Customer,Business travel,380,21,5
12731,57,Male,Business,Loyal Customer,Business travel,380,21,5
12732,43,Male,Eco,Loyal Customer,Business travel,380,21,5
12733,36,Female,Business,Loyal Customer,Business travel,380,21,5
12734,19,Female,Business,Loyal Customer,Business travel,380,21,5
12735,47,Male,Eco,Loyal Customer,Business travel,380,21,5
12736,41,Female,Business,Loyal Customer,Business travel,380,21,5
12737,48,Male,Business,Loyal Customer,Business travel,380,21,5
12738,51,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12739,37,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12740,49,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12741,30,Male,Business,Loyal Customer,Business travel,380,21,5
12742,47,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12743,45,Male,Eco,disloyal Customer,Business travel,380,21,5
12744,56,Male,Business,Loyal Customer,Business travel,380,21,5
12745,38,Male,Eco,disloyal Customer,Business travel,380,21,5
12746,61,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12747,44,Male,Eco,Loyal Customer,Business travel,380,21,5
12748,32,Male,Business,Loyal Customer,Business travel,380,21,5
12749,47,Male,Business,Loyal Customer,Business travel,380,21,5
12750,40,Male,Business,Loyal Customer,Business travel,380,21,5
12751,20,Male,Eco,disloyal Customer,Business travel,380,21,5
12752,62,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12753,41,Female,Business,Loyal Customer,Business travel,380,21,5
12754,23,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12755,10,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12756,39,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12757,34,Male,Eco,Loyal Customer,Business travel,380,21,5
12758,24,Male,Eco,disloyal Customer,Business travel,380,21,5
12759,7,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12760,29,Male,Business,Loyal Customer,Business travel,380,21,5
12761,23,Male,Eco,disloyal Customer,Business travel,380,21,5
12762,52,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12763,62,Male,Business,Loyal Customer,Business travel,380,21,5
12764,47,Male,Business,Loyal Customer,Business travel,380,21,5
12765,59,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12766,22,Female,Business,Loyal Customer,Business travel,380,21,5
12767,56,Female,Business,Loyal Customer,Business travel,380,21,5
12768,43,Male,Business,Loyal Customer,Business travel,380,21,5
12769,54,Female,Business,Loyal Customer,Business travel,380,21,5
12770,44,Female,Eco,Loyal Customer,Business travel,380,21,5
12771,45,Female,Business,Loyal Customer,Business travel,380,21,5
12772,29,Male,Business,Loyal Customer,Business travel,380,21,5
12773,22,Female,Eco,disloyal Customer,Business travel,380,21,5
12774,25,Male,Business,Loyal Customer,Business travel,380,21,5
12775,7,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12776,31,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12777,26,Female,Business,Loyal Customer,Business travel,380,21,5
12778,33,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12779,18,Male,Business,Loyal Customer,Business travel,380,21,5
12780,36,Female,Business,Loyal Customer,Business travel,380,21,5
12781,66,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12782,11,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12783,59,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12784,50,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12785,27,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12786,50,Male,Business,Loyal Customer,Business travel,380,21,5
12787,62,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12788,31,Male,Business,Loyal Customer,Business travel,380,21,5
12789,62,Female,Eco,disloyal Customer,Business travel,380,21,5
12790,27,Male,Business,disloyal Customer,Business travel,380,21,5
12791,33,Male,Business,Loyal Customer,Business travel,380,21,5
12792,41,Male,Business,Loyal Customer,Business travel,380,21,5
12793,50,Female,Eco,disloyal Customer,Business travel,380,21,5
12794,33,Male,Business,Loyal Customer,Business travel,380,21,5
12795,66,Male,Business,Loyal Customer,Business travel,380,21,5
12796,10,Male,Eco,disloyal Customer,Business travel,380,21,5
12797,63,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12798,51,Male,Business,Loyal Customer,Business travel,380,21,5
12799,13,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12800,24,Male,Eco,disloyal Customer,Business travel,380,21,5
12801,58,Female,Business,Loyal Customer,Business travel,380,21,5
12802,59,Male,Business,Loyal Customer,Business travel,380,21,5
12803,70,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12804,32,Male,Business,Loyal Customer,Business travel,380,21,5
12805,49,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12806,41,Female,Business,Loyal Customer,Business travel,380,21,5
12807,20,Male,Eco,disloyal Customer,Business travel,380,21,5
12808,48,Male,Business,Loyal Customer,Business travel,380,21,5
12809,33,Female,Eco,disloyal Customer,Business travel,380,21,5
12810,56,Female,Eco,Loyal Customer,Business travel,380,21,5
12811,19,Male,Eco,disloyal Customer,Business travel,380,21,5
12812,40,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12813,52,Male,Eco,Loyal Customer,Business travel,380,21,5
12814,50,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12815,46,Male,Business,Loyal Customer,Business travel,380,21,5
12816,34,Female,Business,Loyal Customer,Business travel,380,21,5
12817,39,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12818,18,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12819,70,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12820,60,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12821,26,Male,Business,disloyal Customer,Business travel,380,21,5
12822,56,Female,Eco,Loyal Customer,Business travel,380,21,5
12823,29,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12824,57,Male,Business,Loyal Customer,Business travel,380,21,5
12825,58,Female,Business,Loyal Customer,Business travel,380,21,5
12826,60,Male,Business,Loyal Customer,Business travel,380,21,5
12827,28,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12828,13,Male,Business,Loyal Customer,Personal Travel,380,21,5
12829,36,Female,Eco,disloyal Customer,Business travel,380,21,5
12830,36,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12831,29,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12832,67,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12833,44,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12834,17,Male,Business,Loyal Customer,Business travel,380,21,5
12835,52,Male,Business,Loyal Customer,Business travel,380,21,5
12836,27,Male,Business,Loyal Customer,Business travel,380,21,5
12837,55,Female,Business,Loyal Customer,Business travel,380,21,5
12838,66,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12839,40,Male,Business,Loyal Customer,Business travel,380,21,5
12840,24,Female,Eco,Loyal Customer,Business travel,380,21,5
12841,56,Male,Eco,Loyal Customer,Business travel,380,21,5
12842,44,Female,Business,Loyal Customer,Business travel,380,21,5
12843,48,Male,Business,Loyal Customer,Business travel,380,21,5
12844,24,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12845,22,Female,Eco,Loyal Customer,Business travel,380,21,5
12846,35,Female,Business,Loyal Customer,Business travel,380,21,5
12847,24,Female,Business,disloyal Customer,Business travel,380,21,5
12848,26,Female,Eco,disloyal Customer,Business travel,380,21,5
12849,42,Female,Business,Loyal Customer,Business travel,380,21,5
12850,33,Male,Business,Loyal Customer,Business travel,380,21,5
12851,25,Female,Eco Plus,disloyal Customer,Business travel,380,21,5
12852,16,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12853,57,Female,Business,Loyal Customer,Business travel,380,21,5
12854,42,Male,Business,Loyal Customer,Business travel,380,21,5
12855,9,Female,Business,Loyal Customer,Personal Travel,380,21,5
12856,24,Female,Eco,disloyal Customer,Business travel,380,21,5
12857,20,Female,Eco,disloyal Customer,Business travel,380,21,5
12858,21,Female,Business,Loyal Customer,Business travel,380,21,5
12859,46,Female,Business,Loyal Customer,Business travel,380,21,5
12860,27,Male,Eco,disloyal Customer,Business travel,380,21,5
12861,38,Male,Business,Loyal Customer,Business travel,380,21,5
12862,28,Female,Eco,Loyal Customer,Business travel,380,21,5
12863,46,Male,Business,Loyal Customer,Business travel,380,21,5
12864,18,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12865,52,Female,Business,Loyal Customer,Business travel,380,21,5
12866,35,Male,Business,Loyal Customer,Business travel,380,21,5
12867,48,Male,Eco,Loyal Customer,Business travel,380,21,5
12868,13,Male,Business,Loyal Customer,Personal Travel,380,21,5
12869,42,Male,Business,Loyal Customer,Business travel,380,21,5
12870,26,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12871,31,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12872,21,Male,Business,Loyal Customer,Personal Travel,380,21,5
12873,69,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12874,38,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12875,28,Male,Business,Loyal Customer,Business travel,380,21,5
12876,68,Female,Business,Loyal Customer,Personal Travel,380,21,5
12877,7,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12878,36,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12879,67,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12880,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12881,34,Male,Eco,disloyal Customer,Business travel,380,21,5
12882,41,Female,Business,Loyal Customer,Business travel,380,21,5
12883,38,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12884,30,Male,Business,Loyal Customer,Business travel,380,21,5
12885,62,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12886,35,Female,Eco,Loyal Customer,Business travel,380,21,5
12887,49,Female,Business,Loyal Customer,Business travel,380,21,5
12888,47,Male,Business,Loyal Customer,Business travel,380,21,5
12889,50,Female,Business,Loyal Customer,Business travel,380,21,5
12890,44,Female,Eco,Loyal Customer,Business travel,380,21,5
12891,19,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12892,41,Female,Business,Loyal Customer,Business travel,380,21,5
12893,42,Female,Business,Loyal Customer,Business travel,380,21,5
12894,28,Male,Business,Loyal Customer,Business travel,380,21,5
12895,43,Female,Business,Loyal Customer,Business travel,380,21,5
12896,23,Male,Eco,disloyal Customer,Business travel,380,21,5
12897,24,Male,Business,Loyal Customer,Personal Travel,380,21,5
12898,38,Male,Business,Loyal Customer,Business travel,380,21,5
12899,47,Male,Eco,Loyal Customer,Business travel,380,21,5
12900,47,Female,Eco,Loyal Customer,Business travel,380,21,5
12901,33,Male,Business,Loyal Customer,Business travel,380,21,5
12902,51,Male,Business,Loyal Customer,Business travel,380,21,5
12903,30,Male,Business,Loyal Customer,Business travel,380,21,5
12904,47,Male,Business,Loyal Customer,Business travel,380,21,5
12905,35,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12906,31,Female,Eco,disloyal Customer,Business travel,380,21,5
12907,54,Female,Business,Loyal Customer,Business travel,380,21,5
12908,55,Male,Business,Loyal Customer,Business travel,380,21,5
12909,21,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12910,66,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12911,26,Male,Business,Loyal Customer,Business travel,380,21,5
12912,30,Male,Business,Loyal Customer,Business travel,380,21,5
12913,28,Male,Business,Loyal Customer,Business travel,380,21,5
12914,11,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12915,44,Male,Business,Loyal Customer,Business travel,380,21,5
12916,23,Male,Eco,disloyal Customer,Business travel,380,21,5
12917,28,Male,Business,Loyal Customer,Personal Travel,380,21,5
12918,44,Male,Business,disloyal Customer,Business travel,380,21,5
12919,41,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12920,53,Male,Business,Loyal Customer,Business travel,380,21,5
12921,38,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12922,25,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12923,54,Male,Business,Loyal Customer,Business travel,380,21,5
12924,30,Male,Business,Loyal Customer,Business travel,380,21,5
12925,36,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12926,25,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12927,38,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12928,38,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12929,52,Male,Eco,Loyal Customer,Business travel,380,21,5
12930,44,Female,Business,Loyal Customer,Business travel,380,21,5
12931,14,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12932,17,Female,Business,Loyal Customer,Business travel,380,21,5
12933,41,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12934,40,Female,Business,disloyal Customer,Business travel,380,21,5
12935,10,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
12936,40,Male,Business,Loyal Customer,Business travel,380,21,5
12937,48,Female,Eco,disloyal Customer,Business travel,380,21,5
12938,68,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12939,60,Female,Business,Loyal Customer,Business travel,380,21,5
12940,70,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12941,51,Female,Business,Loyal Customer,Business travel,380,21,5
12942,72,Male,Business,Loyal Customer,Business travel,380,21,5
12943,48,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12944,42,Male,Eco,Loyal Customer,Business travel,380,21,5
12945,30,Female,Eco,disloyal Customer,Business travel,380,21,5
12946,54,Female,Business,Loyal Customer,Business travel,380,21,5
12947,40,Female,Business,Loyal Customer,Business travel,380,21,5
12948,24,Male,Business,Loyal Customer,Business travel,380,21,5
12949,22,Male,Business,Loyal Customer,Business travel,380,21,5
12950,27,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12951,50,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12952,29,Female,Eco,disloyal Customer,Business travel,380,21,5
12953,66,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12954,59,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12955,59,Female,Business,Loyal Customer,Business travel,380,21,5
12956,42,Female,Business,Loyal Customer,Business travel,380,21,5
12957,22,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
12958,36,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12959,58,Male,Business,Loyal Customer,Business travel,380,21,5
12960,42,Female,Business,Loyal Customer,Business travel,380,21,5
12961,57,Male,Business,Loyal Customer,Business travel,380,21,5
12962,20,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12963,58,Female,Business,Loyal Customer,Business travel,380,21,5
12964,47,Female,Eco,Loyal Customer,Business travel,380,21,5
12965,12,Female,Business,Loyal Customer,Business travel,380,21,5
12966,70,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12967,21,Female,Eco,disloyal Customer,Business travel,380,21,5
12968,41,Male,Business,Loyal Customer,Business travel,380,21,5
12969,40,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12970,66,Female,Business,Loyal Customer,Business travel,380,21,5
12971,18,Female,Business,Loyal Customer,Business travel,380,21,5
12972,44,Female,Business,Loyal Customer,Business travel,380,21,5
12973,44,Female,Eco,Loyal Customer,Business travel,380,21,5
12974,36,Female,Eco,disloyal Customer,Business travel,380,21,5
12975,16,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12976,54,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
12977,42,Male,Business,disloyal Customer,Business travel,380,21,5
12978,42,Male,Business,Loyal Customer,Business travel,380,21,5
12979,24,Female,Business,disloyal Customer,Business travel,380,21,5
12980,56,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12981,46,Male,Business,disloyal Customer,Business travel,380,21,5
12982,36,Male,Eco,Loyal Customer,Business travel,380,21,5
12983,23,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12984,38,Male,Eco,disloyal Customer,Business travel,380,21,5
12985,40,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12986,7,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12987,10,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12988,50,Female,Eco,Loyal Customer,Personal Travel,380,21,5
12989,41,Female,Business,Loyal Customer,Business travel,380,21,5
12990,42,Male,Business,Loyal Customer,Business travel,380,21,5
12991,59,Male,Eco,disloyal Customer,Business travel,380,21,5
12992,17,Male,Eco,Loyal Customer,Personal Travel,380,21,5
12993,53,Female,Business,Loyal Customer,Business travel,380,21,5
12994,62,Female,Eco,Loyal Customer,Business travel,380,21,5
12995,21,Male,Business,disloyal Customer,Business travel,380,21,5
12996,40,Male,Business,Loyal Customer,Business travel,380,21,5
12997,33,Male,Business,Loyal Customer,Business travel,380,21,5
12998,37,Female,Business,Loyal Customer,Business travel,380,21,5
12999,45,Male,Business,Loyal Customer,Business travel,380,21,5
13000,48,Female,Business,Loyal Customer,Business travel,380,21,5
13001,79,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
13002,46,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13003,38,Male,Eco,disloyal Customer,Business travel,380,21,5
13004,26,Male,Business,disloyal Customer,Business travel,380,21,5
13005,58,Male,Business,Loyal Customer,Business travel,380,21,5
13006,43,Female,Business,Loyal Customer,Business travel,380,21,5
13007,59,Male,Business,Loyal Customer,Business travel,380,21,5
13008,53,Female,Business,Loyal Customer,Business travel,380,21,5
13009,35,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13010,25,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13011,43,Male,Business,Loyal Customer,Business travel,380,21,5
13012,50,Female,Business,Loyal Customer,Business travel,380,21,5
13013,36,Male,Eco,Loyal Customer,Business travel,380,21,5
13014,35,Female,Business,Loyal Customer,Business travel,380,21,5
13015,65,Female,Eco,Loyal Customer,Business travel,380,21,5
13016,46,Male,Business,Loyal Customer,Business travel,380,21,5
13017,32,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13018,72,Female,Business,Loyal Customer,Business travel,380,21,5
13019,17,Female,Business,Loyal Customer,Business travel,380,21,5
13020,47,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13021,66,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13022,50,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13023,49,Female,Business,Loyal Customer,Business travel,380,21,5
13024,49,Female,Business,Loyal Customer,Business travel,380,21,5
13025,60,Male,Business,Loyal Customer,Business travel,380,21,5
13026,8,Female,Business,Loyal Customer,Personal Travel,380,21,5
13027,70,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13028,48,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13029,50,Male,Business,Loyal Customer,Business travel,380,21,5
13030,57,Male,Business,Loyal Customer,Business travel,380,21,5
13031,8,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13032,47,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13033,25,Female,Business,Loyal Customer,Business travel,380,21,5
13034,8,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13035,60,Male,Business,Loyal Customer,Business travel,380,21,5
13036,23,Female,Eco,Loyal Customer,Business travel,380,21,5
13037,36,Male,Business,Loyal Customer,Business travel,380,21,5
13038,23,Male,Business,disloyal Customer,Business travel,380,21,5
13039,63,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13040,20,Female,Eco,disloyal Customer,Business travel,380,21,5
13041,54,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13042,36,Female,Business,disloyal Customer,Business travel,380,21,5
13043,12,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13044,44,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13045,37,Female,Business,Loyal Customer,Personal Travel,380,21,5
